0.000000	 -78.470234
0.050000	 -78.470234
0.100000	 -78.470234
0.150000	 -78.470234
0.200000	 -78.470234
0.250000	 -78.470234
0.300000	 -78.470234
0.350000	 -78.470234
0.400000	 -78.470234
0.450000	 -78.470234
0.500000	 -78.470234
0.550000	 -78.470234
0.600000	 -78.470234
0.650000	 -78.470234
0.700000	 -78.470234
0.750000	 -78.470234
0.800000	 -78.470234
0.850000	 -78.470234
0.900000	 -78.470234
0.950000	 -78.470234
1.000000	 -78.470234
1.050000	 -78.470234
1.100000	 -78.470234
1.150000	 -78.470234
1.200000	 -78.470234
1.250000	 -78.470234
1.300000	 -78.470234
1.350000	 -78.470234
1.400000	 -78.470234
1.450000	 -78.470234
1.500000	 -78.470234
1.550000	 -78.470234
1.600000	 -78.470234
1.650000	 -78.470234
1.700000	 -78.470234
1.750000	 -78.470234
1.800000	 -78.470234
1.850000	 -78.470234
1.900000	 -78.470234
1.950000	 -78.470234
2.000000	 -78.470234
2.050000	 -78.470234
2.100000	 -78.470234
2.150000	 -78.470234
2.200000	 -78.470234
2.250000	 -78.470234
2.300000	 -78.470234
2.350000	 -78.470234
2.400000	 -78.470234
2.450000	 -78.470234
2.500000	 -78.470234
2.550000	 -78.470234
2.600000	 -78.470234
2.650000	 -78.470234
2.700000	 -78.470234
2.750000	 -78.470234
2.800000	 -78.470234
2.850000	 -78.470234
2.900000	 -78.470234
2.950000	 -78.470234
3.000000	 -78.470234
3.050000	 -78.470234
3.100000	 -78.470234
3.150000	 -78.470234
3.200000	 -78.470235
3.250000	 -78.470235
3.300000	 -78.470235
3.350000	 -78.470235
3.400000	 -78.470235
3.450000	 -78.470235
3.500000	 -78.470235
3.550000	 -78.470235
3.600000	 -78.470235
3.650000	 -78.470235
3.700000	 -78.470235
3.750000	 -78.470235
3.800000	 -78.470235
3.850000	 -78.470235
3.900000	 -78.470235
3.950000	 -78.470235
4.000000	 -78.470235
4.050000	 -78.470235
4.100000	 -78.470235
4.150000	 -78.470235
4.200000	 -78.470235
4.250000	 -78.470235
4.300000	 -78.470235
4.350000	 -78.470235
4.400000	 -78.470235
4.450000	 -78.470235
4.500000	 -78.470235
4.550000	 -78.470235
4.600000	 -78.470235
4.650000	 -78.470235
4.700000	 -78.470235
4.750000	 -78.470235
4.800000	 -78.470235
4.850000	 -78.470235
4.900000	 -78.470235
4.950000	 -78.470235
5.000000	 -78.470235
5.050000	 -78.470235
5.100000	 -78.470235
5.150000	 -78.470234
5.200000	 -78.470231
5.250000	 -78.470226
5.300000	 -78.470214
5.350000	 -78.470193
5.400000	 -78.470159
5.450000	 -78.470107
5.500000	 -78.470033
5.550000	 -78.469930
5.600000	 -78.469793
5.650000	 -78.469618
5.700000	 -78.469398
5.750000	 -78.469129
5.800000	 -78.468807
5.850000	 -78.468426
5.900000	 -78.467984
5.950000	 -78.467475
6.000000	 -78.466898
6.050000	 -78.466250
6.100000	 -78.465528
6.150000	 -78.464730
6.200000	 -78.463854
6.250000	 -78.462900
6.300000	 -78.461867
6.350000	 -78.460753
6.400000	 -78.459560
6.450000	 -78.458285
6.500000	 -78.456931
6.550000	 -78.455498
6.600000	 -78.453985
6.650000	 -78.452394
6.700000	 -78.450727
6.750000	 -78.448983
6.800000	 -78.447165
6.850000	 -78.445275
6.900000	 -78.443312
6.950000	 -78.441280
7.000000	 -78.439180
7.050000	 -78.437014
7.100000	 -78.434783
7.150000	 -78.432489
7.200000	 -78.430135
7.250000	 -78.427723
7.300000	 -78.425254
7.350000	 -78.422730
7.400000	 -78.420153
7.450000	 -78.417526
7.500000	 -78.414850
7.550000	 -78.412127
7.600000	 -78.409360
7.650000	 -78.406549
7.700000	 -78.403698
7.750000	 -78.400808
7.800000	 -78.397881
7.850000	 -78.394918
7.900000	 -78.391922
7.950000	 -78.388894
8.000000	 -78.385837
8.050000	 -78.382751
8.100000	 -78.379639
8.150000	 -78.376502
8.200000	 -78.373341
8.250000	 -78.370159
8.300000	 -78.366957
8.350000	 -78.363737
8.400000	 -78.360499
8.450000	 -78.357246
8.500000	 -78.353978
8.550000	 -78.350698
8.600000	 -78.347406
8.650000	 -78.344104
8.700000	 -78.340793
8.750000	 -78.337475
8.800000	 -78.334150
8.850000	 -78.330820
8.900000	 -78.327485
8.950000	 -78.324148
9.000000	 -78.320809
9.050000	 -78.317469
9.100000	 -78.314129
9.150000	 -78.310790
9.200000	 -78.307453
9.250000	 -78.304120
9.300000	 -78.300791
9.350000	 -78.297467
9.400000	 -78.294148
9.450000	 -78.290837
9.500000	 -78.287533
9.550000	 -78.284237
9.600000	 -78.280950
9.650000	 -78.277674
9.700000	 -78.274408
9.750000	 -78.271153
9.800000	 -78.267911
9.850000	 -78.264681
9.900000	 -78.261465
9.950000	 -78.258263
10.000000	 -78.255075
10.050000	 -78.251903
10.100000	 -78.248747
10.150000	 -78.245607
10.200000	 -78.242484
10.250000	 -78.239379
10.300000	 -78.236291
10.350000	 -78.233223
10.400000	 -78.230173
10.450000	 -78.227143
10.500000	 -78.224132
10.550000	 -78.221143
10.600000	 -78.218173
10.650000	 -78.215225
10.700000	 -78.212299
10.750000	 -78.209395
10.800000	 -78.206513
10.850000	 -78.203653
10.900000	 -78.200817
10.950000	 -78.198004
11.000000	 -78.195214
11.050000	 -78.192448
11.100000	 -78.189707
11.150000	 -78.186989
11.200000	 -78.184297
11.250000	 -78.181629
11.300000	 -78.178987
11.350000	 -78.176370
11.400000	 -78.173778
11.450000	 -78.171212
11.500000	 -78.168672
11.550000	 -78.166158
11.600000	 -78.163670
11.650000	 -78.161208
11.700000	 -78.158773
11.750000	 -78.156364
11.800000	 -78.153982
11.850000	 -78.151627
11.900000	 -78.149299
11.950000	 -78.146997
12.000000	 -78.144723
12.050000	 -78.142476
12.100000	 -78.140255
12.150000	 -78.138062
12.200000	 -78.135896
12.250000	 -78.133757
12.300000	 -78.131645
12.350000	 -78.129561
12.400000	 -78.127503
12.450000	 -78.125473
12.500000	 -78.123470
12.550000	 -78.121493
12.600000	 -78.119544
12.650000	 -78.117622
12.700000	 -78.115727
12.750000	 -78.113859
12.800000	 -78.112017
12.850000	 -78.110202
12.900000	 -78.108414
12.950000	 -78.106653
13.000000	 -78.104918
13.050000	 -78.103209
13.100000	 -78.101526
13.150000	 -78.099870
13.200000	 -78.098240
13.250000	 -78.096635
13.300000	 -78.095057
13.350000	 -78.093504
13.400000	 -78.091977
13.450000	 -78.090475
13.500000	 -78.088998
13.550000	 -78.087546
13.600000	 -78.086119
13.650000	 -78.084717
13.700000	 -78.083340
13.750000	 -78.081987
13.800000	 -78.080659
13.850000	 -78.079354
13.900000	 -78.078074
13.950000	 -78.076817
14.000000	 -78.075584
14.050000	 -78.074374
14.100000	 -78.073188
14.150000	 -78.072025
14.200000	 -78.070884
14.250000	 -78.069767
14.300000	 -78.068671
14.350000	 -78.067598
14.400000	 -78.066548
14.450000	 -78.065519
14.500000	 -78.064511
14.550000	 -78.063526
14.600000	 -78.062562
14.650000	 -78.061618
14.700000	 -78.060696
14.750000	 -78.059795
14.800000	 -78.058914
14.850000	 -78.058053
14.900000	 -78.057213
14.950000	 -78.056392
15.000000	 -78.055591
15.050000	 -78.054810
