0.000000	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956
0.050000	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956
0.100000	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956
0.150000	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956
0.200000	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956
0.250000	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956
0.300000	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956
0.350000	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956
0.400000	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956
0.450000	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956	-76.550956
0.500000	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955
0.550000	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955
0.600000	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955
0.650000	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955
0.700000	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955
0.750000	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955
0.800000	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955
0.850000	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955
0.900000	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955
0.950000	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955
1.000000	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955
1.050000	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955
1.100000	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955
1.150000	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955
1.200000	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955
1.250000	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955
1.300000	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955
1.350000	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955
1.400000	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955
1.450000	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955
1.500000	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955
1.550000	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955
1.600000	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955
1.650000	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955
1.700000	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955	-76.550955
1.750000	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954
1.800000	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954
1.850000	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954
1.900000	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954
1.950000	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954
2.000000	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954
2.050000	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954
2.100000	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954
2.150000	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954
2.200000	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954
2.250000	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954
2.300000	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954
2.350000	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954
2.400000	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954
2.450000	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954
2.500000	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954
2.550000	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954
2.600000	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954
2.650000	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954
2.700000	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954
2.750000	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954
2.800000	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954
2.850000	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954
2.900000	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954
2.950000	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954	-76.550954
3.000000	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953
3.050000	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953
3.100000	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953
3.150000	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953
3.200000	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953
3.250000	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953
3.300000	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953
3.350000	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953
3.400000	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953
3.450000	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953
3.500000	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953
3.550000	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953
3.600000	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953
3.650000	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953
3.700000	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953
3.750000	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953
3.800000	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953
3.850000	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953
3.900000	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953
3.950000	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953
4.000000	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953
4.050000	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953
4.100000	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953
4.150000	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953	-76.550953
4.200000	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952
4.250000	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952
4.300000	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952
4.350000	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952
4.400000	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952
4.450000	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952	-76.550952
